siren_nic,code_attraction_centre,code_commune_geo,name_commune_src_attr,name_attraction_centre,category_attraction_centre,code_region,name_region,code_department,code_commune_geo.y,name_commune,population_commune,latitude,longitude,siren.x,nic.x,siret,date_creation,year_workforce_record_update,date_latest_update,headquarter,date_creation_legal_unit,category,legal_shop_name,acronym_shop,popular_name_1,popular_name_2,popular_name_3,owner_gender,owner_lastname,owner_lastname_chosen,owner_firstname_1,owner_firstname_2,owner_firstname_3,owner_firstname_4,owner_firstname_used,owner_pseudonym,apen_code,rna_registration_code,social_category,workforce_category,year_workforce_survey,nic_centralized,date_sirene_last_update,category_business,year_category_survey,shop_address_complement_1,name_commune_src_etab,shop_address_complement_2,franchise_1,franchise_2,franchise_3,shop_name_public,shop_address_1,shop_address_2,population_attr_centre,siren.y,nic.y,franchise,carte_blanche,itelis,kalixia,sante_clair,seveane,promotion,audio_service,image date,website,shop_address_python,shop_lat,shop_long
84082350421,517,57089,Bitche,Bitche,11,44,Grand Est,57,89,Bitche,5216,49.04734717,7.459601871,840823504,21,8.41E+13,01-10-2019 00:00,2019,27-10-2021 09:43,FALSE,02-07-2018 00:00,5499,BITCHE-OPTIC,,,,,,,,,,,,,,47.78A,,N,2,2019,13,27-10-2021 09:43,PME,2019,,BITCHE,,OPTIC 2000,,,,17 RUE GENERAL STUHL 57230,  ,8601,,,,0,0,1,0,0,,0,01-06-2019 00:00,,17+RUE+GENERAL+STUHL+57230+Bitche,49.054221,7.441566
47954764828,568,51612,Blancs-Coteaux,Blancs-Coteaux,11,44,Grand Est,51,612,Blancs-Coteaux,3501,48.90817949,3.979612011,479547648,28,4.80E+13,01-03-2008 00:00,2019,27-10-2021 08:14,TRUE,01-11-2004 00:00,5499,SARL OPTIQUE AVELINE,,,,,,,,,,,,,,47.78A,,N,1,2019,28,27-10-2021 08:14,PME,2019,,BLANCS-COTEAUX,,SARL OPTIQUE AVELINE,,,,35 RUE DE CHALONS 51130,  ,6991,479547648,28,,0,0,0,0,0,,0,01-04-2016 00:00,https://optiqueaveline.site-solocal.com/,35+RUE+DE+CHALONS+51130+Blancs-Coteaux,48.905642,4.00521
52822351419,576,76101,Blangy-sur-Bresle,Blangy-sur-Bresle,11,28,Normandie,76,101,Blangy-sur-Bresle,3024,49.91677256,1.620614114,528223514,19,5.28E+13,09-11-2010 00:00,2019,27-10-2021 08:34,TRUE,09-11-2010 00:00,5499,EURL VINCENT MOULY,,,,,,,,,,,,,,47.78A,,,1,2019,19,27-10-2021 08:34,PME,2019,,BLANGY-SUR-BRESLE,,,,,,21  GRANDE RUE FRANCOIS MITTERAND 76340,  ,6562,528223514,19,,0,0,0,0,0,,1,01-03-2022 00:00,https://www.facebook.com/optiquemouly76/,21++GRANDE+RUE+FRANCOIS+MITTERAND+76340+Blangy-sur-Bresle,49.933104,1.629418
78957870538,623,28051,Bonneval,Bonneval,11,24,Centre-Val de Loire,28,51,Bonneval,5158,48.18121889,1.38533487,789578705,38,7.90E+13,01-12-2012 00:00,2019,27-10-2021 08:57,FALSE,26-11-2012 00:00,5499,C.B.O.,,,,,,,,,,,,,,47.78A,,N,3,2019,20,24-01-2022 20:12,PME,2019,,BONNEVAL,,VISION PLUS,,,,7 RUE HERISSON 28800,  ,5158,,,vision plus,0,0,0,0,0,,0,01-09-2016 00:00,https://www.lecollectifdeslunetiers.fr/opticien/france/eure-et-loir/opticien-bonneval/bonneval-herisson,7+RUE+HERISSON+28800+Bonneval,48.180769,1.387048
39120510128,659,59092,Bouchain,Bouchain,11,32,Hauts-de-France,59,92,Bouchain,3991,50.28084636,3.312165112,391205101,28,3.91E+13,01-08-2005 00:00,,07-03-2022 03:35,FALSE,01-05-1993 00:00,5710,SASU OPTIQUE EDOUARD LINGLIN,,,,,,,,,,,,,,47.78A,,,3,2019,10,07-03-2022 03:35,PME,2019,,BOUCHAIN,,VISION PLUS,,,,40 PL DU GENERAL THOLOZE 59111,  ,3991,391205101,28,vision plus,1,0,0,0,0,,0,01-05-2019 00:00,https://www.lecollectifdeslunetiers.fr/opticien/france/nord/opticien-bouchain/bouchain-ruetholoze,40+PL+DU+GENERAL+THOLOZE+59111+Bouchain,50.282685,3.318843
91093438916,659,59092,Bouchain,Bouchain,11,32,Hauts-de-France,59,92,Bouchain,3991,50.28084636,3.312165112,910934389,16,9.11E+13,25-02-2022 00:00,,05-03-2022 08:37,TRUE,25-02-2022 00:00,5710,OPTIQUE DE L'OSTREVANT,,,,,,,,,,,,,,47.78A,,N,,,16,05-03-2022 08:37,,,,BOUCHAIN,,OPTIQUE MARIE A TOUT PRIX,,,OPTIQUE MARIE A TOUT PRIX,42 RUE JOSEPH MURZIN 59111,  ,3991,910934389,16,,0,0,0,0,0,,0,01-10-2018 00:00,http://optiquematp.fr/,42+RUE+JOSEPH+MURZIN+59111+Bouchain,50.28173,3.320763
41424769218,514,71047,Bourbon-Lancy,Bourbon-Lancy,11,27,Bourgogne-Franche-Comté,71,47,Bourbon-Lancy,5000,46.62042804,3.768620214,414247692,18,4.14E+13,15-11-1997 00:00,2019,27-10-2021 08:37,TRUE,15-11-1997 00:00,5499,SARL BOURBON OPTIQUE,,,,,,,,,,,,,,47.78A,,,1,2019,18,27-10-2021 08:37,PME,2019,,BOURBON-LANCY,,,,,,15 AV GENERAL DE GAULLE 71140,  ,8585,,,,1,0,1,0,1,,0,01-02-2022 00:00,,15+AV+GENERAL+DE+GAULLE+71140+Bourbon-Lancy,46.620982,3.772384
48083666726,514,71047,Bourbon-Lancy,Bourbon-Lancy,11,27,Bourgogne-Franche-Comté,71,47,Bourbon-Lancy,5000,46.62042804,3.768620214,480836667,26,4.81E+13,27-04-2015 00:00,2019,27-10-2021 08:17,TRUE,02-01-2005 00:00,5499,OPTIQUE REPUBLIQUE,,,,,,,,,,,,,,47.78A,,,1,2019,26,27-10-2021 08:17,PME,2019,,BOURBON-LANCY,,OPTIQUE REPUBLIQUE,,,OPTIQUE REPUBLIQUE,5 PL DE LA REPUBLIQUE 71140,  ,8585,,,atol,1,0,1,1,1,,0,01-09-2020 00:00,https://www.opticiens-atol.com/opticiens/bourbon-lancy-5-place-de-la-republique?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTU4OTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5+PL+DE+LA+REPUBLIQUE+71140+Bourbon-Lancy,46.620442,3.771534
50904849229,514,71047,Bourbon-Lancy,Bourbon-Lancy,11,27,Bourgogne-Franche-Comté,71,47,Bourbon-Lancy,5000,46.62042804,3.768620214,509048492,29,5.09E+13,01-10-2016 00:00,2019,27-10-2021 08:13,TRUE,18-11-2008 00:00,1000,,,OPTIQUE MAUPAS,,,F,MORTIMORE,MAUPAS,GAELLE,,,,GAELLE,,47.78A,,,1,2019,29,27-10-2021 08:13,PME,2019,,BOURBON-LANCY,,,,,,13 B RUE D AUTUN 71140,  ,8585,,,,0,0,0,0,0,,1,01-09-2019 00:00,https://optiquemaupas-bourbonlancy.monopticien.com/,13+B+RUE+D+AUTUN+71140+Bourbon-Lancy,46.625338,3.773681
51183413732,657,67061,Bouxwiller,Bouxwiller,11,44,Grand Est,67,61,Bouxwiller,4053,48.81729981,7.464880215,511834137,32,5.12E+13,14-05-2012 00:00,2019,27-10-2021 08:18,TRUE,01-05-2009 00:00,5499,Q.B. CONCEPT,,OPTICIEN,,,,,,,,,,,,47.78A,,N,1,2019,32,27-10-2021 08:18,PME,2019,,BOUXWILLER,,BOUX'OPTIQUE,,,,43  GRAND' RUE 67330,  ,4053,511834137,32,,0,0,0,1,0,,0,01-04-2019 00:00,https://www.facebook.com/boux.optique/,43++GRAND'+RUE+67330+Bouxwiller,48.824545,7.481053
31417677730,501,57106,Bouzonville,Bouzonville,11,44,Grand Est,57,106,Bouzonville,4027,49.29886268,6.541610199,314176777,30,3.14E+13,01-07-1993 00:00,2019,27-10-2021 08:18,TRUE,01-01-1978 00:00,5499,VISION 2000,,,,,,,,,,,,,,47.78A,,,2,2019,30,27-10-2021 08:18,PME,2019,,BOUZONVILLE,,,,,,47 RUE DE LA REPUBLIQUE 57320,  ,8799,,,,1,0,1,1,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-bouzonville-57320-77,47+RUE+DE+LA+REPUBLIQUE+57320+Bouzonville,49.292061,6.533584
43206034118,501,57106,Bouzonville,Bouzonville,11,44,Grand Est,57,106,Bouzonville,4027,49.29886268,6.541610199,432060341,18,4.32E+13,01-06-2000 00:00,2019,27-10-2021 08:11,TRUE,01-06-2000 00:00,5499,SARRE OPTIC,,,,,,,,,,,,,,47.78A,,,1,2019,18,27-10-2021 08:11,PME,2019,,BOUZONVILLE,,OPTIC.COM,,,,1 RUE DE LA REPUBLIQUE 57320,  ,8799,,,alain afflelou,0,0,0,0,0,,0,01-07-2019 00:00,,1+RUE+DE+LA+REPUBLIQUE+57320+Bouzonville,49.290437,6.535297
48807178819,501,57106,Bouzonville,Bouzonville,11,44,Grand Est,57,106,Bouzonville,4027,49.29886268,6.541610199,488071788,19,4.88E+13,01-02-2006 00:00,2019,27-10-2021 08:24,TRUE,01-02-2006 00:00,5499,REPUBLIC OPTIC,,,,,,,,,,,,,,47.78A,,,2,2019,19,27-10-2021 08:24,PME,2019,,BOUZONVILLE,,LA CENTRALE D'OPTIQUE,,,,42 RUE DE LA REPUBLIQUE 57320,  ,8799,,,,1,1,1,0,0,,0,01-07-2020 00:00,,42+RUE+DE+LA+REPUBLIQUE+57320+Bouzonville,49.291851,6.533927
83780678515,501,57106,Bouzonville,Bouzonville,11,44,Grand Est,57,106,Bouzonville,4027,49.29886268,6.541610199,837806785,15,8.38E+13,01-01-2018 00:00,2019,27-10-2021 09:40,TRUE,01-01-2018 00:00,5499,WEBAROPTIK,,,,,,,,,,,,,,47.78A,,,1,2019,15,27-10-2021 09:40,PME,2019,,BOUZONVILLE,,OPTIKSTUDIO,,,,20 RUE DE LA REPUBLIQUE 57320,  ,8799,,,,0,0,0,0,0,,0,01-02-2020 00:00,https://optikstudio.fr/,20+RUE+DE+LA+REPUBLIQUE+57320+Bouzonville,49.291118,6.534751
31232618440,586,60104,Breteuil,Breteuil,11,32,Hauts-de-France,60,104,Breteuil,4454,49.63404253,2.291834035,312326184,40,3.12E+13,01-01-2014 00:00,2019,27-10-2021 08:18,TRUE,01-01-1978 00:00,5499,BRET'OEIL OPTIC,,,,,,,,,,,,,,47.78A,,N,1,2019,40,27-10-2021 08:18,PME,2019,,BRETEUIL,,,,,,17 RUE DE LA REPUBLIQUE 60120,  ,6290,312326184,40,,0,0,0,0,0,,0,01-07-2019 00:00,https://optique-dutertre.fr/,17+RUE+DE+LA+REPUBLIQUE+60120+Breteuil,49.632821,2.294946
38927507418,534,10064,Brienne-le-Château,Brienne-le-Château,11,44,Grand Est,10,64,Brienne-le-Château,2852,48.39741953,4.539285323,389275074,18,3.89E+13,01-10-1992 00:00,2019,27-10-2021 08:16,TRUE,01-10-1992 00:00,5710,OPTIQUE RIVET,,,,,,,,,,,,,,47.78A,,N,2,2019,18,27-10-2021 08:16,PME,2019,,BRIENNE-LE-CHATEAU,,,,,,5 PL DE LA REPUBLIQUE 10500,  ,7824,389275074,18,,0,0,0,0,0,,0,01-11-2010 00:00,,5+PL+DE+LA+REPUBLIQUE+10500+Brienne-le-Château,48.392347,4.528182
83068581414,534,10064,Brienne-le-Château,Brienne-le-Château,11,44,Grand Est,10,64,Brienne-le-Château,2852,48.39741953,4.539285323,830685814,14,8.31E+13,04-07-2017 00:00,2019,27-10-2021 09:35,TRUE,04-07-2017 00:00,5710,OPTIQUE MONGIN,,,,,,,,,,,,,,47.78A,,,1,2019,14,27-10-2021 09:35,PME,2019,,BRIENNE-LE-CHATEAU,,OPTIQUE MONGIN,,,OPTIQUE MONGIN,102 RUE DE L'ECOLE MILITAIRE 10500,  ,7824,830685814,14,,1,1,0,0,0,,1,01-06-2021 00:00,https://rdv.leslunettesdelaurette.fr/,102+RUE+DE+L'ECOLE+MILITAIRE+10500+Brienne-le-Château,48.394001,4.526022
79091563110,653,27116,Brionne,Brionne,11,28,Normandie,27,116,Brionne,4430,49.18784259,0.71215402,790915631,10,7.91E+13,10-01-2013 00:00,,11-09-2018 19:36,TRUE,10-01-2013 00:00,5499,LEBUGLE OPTIQUE,,,,,,,,,,,,,,47.78A,,,NN,,10,09-07-2020 11:32,PME,2019,,BRIONNE,,RISLE OPTIQUE,,,RISLE OPTIQUE,42 B RUE DU MARECHAL FOCH 27800,  ,4430,790915631,10,,,,,,,,,,,42+B+RUE+DU+MARECHAL+FOCH+27800+Brionne,49.195678,0.719409
82437218912,653,27116,Brionne,Brionne,11,28,Normandie,27,116,Brionne,4430,49.18784259,0.71215402,824372189,12,8.24E+13,12-12-2016 00:00,2019,27-10-2021 09:30,TRUE,12-12-2016 00:00,5499,ALIDOR,,,,,,,,,,,,,,47.78A,,,1,2019,12,27-10-2021 09:30,PME,2019,,BRIONNE,,BRIONNE OPTIQUE,,,BRIONNE OPTIQUE,18 PL FREMONT DES ESSARTS 27800,  ,4430,824372189,12,,1,0,0,0,0,,1,01-09-2018 00:00,https://www.brionneoptique.fr/,18+PL+FREMONT+DES+ESSARTS+27800+Brionne,49.194281,0.720248
2735027155,667,22020,Broons,Broons,11,53,Bretagne,22,20,Broons,2935,48.31081349,-2.241338073,27350271,55,2.74E+12,01-05-2007 00:00,,27-06-2014 00:10,FALSE,01-01-1973 00:00,5499,OPTIC ARMOR SARL,,,,,,,,,,,,,,47.78A,,,2,2019,48,27-10-2021 08:00,PME,2019,,BROONS,,OPTIC ARMOR,,,,1 RUE DE LA TRINITE 22250,  ,3718,,,,0,0,0,0,1,,0,01-03-2022 00:00,,1+RUE+DE+LA+TRINITE+22250+Broons,48.317014,-2.262352
43174103246,535,28061,Brou,Brou,11,24,Centre-Val de Loire,28,61,Brou,3440,48.21744795,1.157403188,431741032,46,4.32E+13,01-07-2014 00:00,2019,27-10-2021 08:10,FALSE,01-04-2000 00:00,5710,OPTIQUE PIGEARD,,,,,,,,,,,,,,47.78A,,N,11,2019,53,27-10-2021 08:10,PME,2019,,BROU,,,,,,1 PL D ARMES 28160,  ,7775,,,,1,1,1,1,1,,0,01-05-2022 00:00,https://pigeard-opticiens.fr/,1+PL+D+ARMES+28160+Brou,48.209837,1.168739
48396202314,535,28061,Brou,Brou,11,24,Centre-Val de Loire,28,61,Brou,3440,48.21744795,1.157403188,483962023,14,4.84E+13,05-09-2005 00:00,,29-09-2018 12:26,FALSE,05-09-2005 00:00,5499,SARL OPT'ONE,,OPTIC 2000,,,,,,,,,,,,47.78A,,,1,2019,22,27-10-2021 08:21,PME,2019,,BROU,,,,,,23 PL DES HALLES 28160,  ,7775,,,,,,,,,,,,,23+PL+DES+HALLES+28160+Brou,48.209375,1.167565
48396202322,535,28061,Brou,Brou,11,24,Centre-Val de Loire,28,61,Brou,3440,48.21744795,1.157403188,483962023,22,4.84E+13,22-03-2014 00:00,2019,27-10-2021 08:21,TRUE,05-09-2005 00:00,5499,SARL OPT'ONE,,OPTIC 2000,,,,,,,,,,,,47.78A,,,1,2019,22,27-10-2021 08:21,PME,2019,,BROU,,OPTIC 2000,,,,13 PL DES HALLES 28160,  ,7775,,,,1,0,1,1,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-brou-28160-1837,13+PL+DES+HALLES+28160+Brou,48.209193,1.168194
80510966716,535,28061,Brou,Brou,11,24,Centre-Val de Loire,28,61,Brou,3440,48.21744795,1.157403188,805109667,16,8.05E+13,01-11-2014 00:00,,10-10-2014 09:59,TRUE,01-11-2014 00:00,1000,,,,,,F,AN MARIA RDONE,,AN MARIA,,,,AN MARIA,,47.78A,,,,,16,20-05-2017 04:21,PME,2019,,BROU,,,,,,24 ALL DES ALOUETTE 28160,  ,7775,,,,,,,,,,,,,24+ALL+DES+ALOUETTE+28160+Brou,48.218925,1.180438
80516677410,535,28061,Brou,Brou,11,24,Centre-Val de Loire,28,61,Brou,3440,48.21744795,1.157403188,805166774,10,8.05E+13,25-10-2014 00:00,,11-06-2015 00:10,TRUE,25-10-2014 00:00,1000,,,,,,M,ANDORFI TAM S,,TAM S,,,,TAM S,,47.78A,,,,,10,20-05-2017 04:21,PME,2019,,BROU,,,,,, ALL DES ALOUETTE 28160,  ,7775,,,,,,,,,,,,,ALL+DES+ALOUETTE+28160+Brou,48.218667,1.179236
37958535927,610,88078,Bruyères,Bruyères,11,44,Grand Est,88,78,Bruyères,3117,48.21293485,6.716030663,379585359,27,3.80E+13,13-09-2004 00:00,2019,27-10-2021 08:07,TRUE,01-10-1990 00:00,5710,OPTIQUE MEDICALE BUFFARD,,OPTIC 2000,,,,,,,,,,,,47.78A,,N,1,2019,27,27-10-2021 08:07,PME,2019,,BRUYERES,,,,,,16 AV DU CAMEROUN 88600,  ,5590,379585359,27,optic 2000,1,0,1,0,1,,0,30-04-2022 00:00,https://opticiens.optic2000.com/opticien-bruyeres-88600-902,16+AV+DU+CAMEROUN+88600+Bruyères,48.210145,6.720139
48117716019,610,88078,Bruyères,Bruyères,11,44,Grand Est,88,78,Bruyères,3117,48.21293485,6.716030663,481177160,19,4.81E+13,01-01-2005 00:00,,29-09-2018 12:21,TRUE,01-01-2005 00:00,5499,SARL OV.B.,,OPTIQUE VOSGIENNE,,,,,,,,,,,,47.78A,,,NN,,19,29-09-2018 12:21,PME,2019,,BRUYERES,,,,,,7 AV DU CAMEROUN 88600,  ,5590,481177160,19,,,,,,,,,,,7+AV+DU+CAMEROUN+88600+Bruyères,48.210872,6.720332
81047522813,610,88078,Bruyères,Bruyères,11,44,Grand Est,88,78,Bruyères,3117,48.21293485,6.716030663,810475228,13,8.10E+13,26-03-2015 00:00,2019,27-10-2021 09:16,TRUE,26-03-2015 00:00,5499,OPTIQUE DE L'AVISON,,,,,,,,,,,,,,47.78A,,N,1,2019,13,27-10-2021 09:16,PME,2019,,BRUYERES,,,,,,8 RUE DE GERARDMER 88600,  ,5590,810475228,13,,0,0,0,0,0,,0,01-07-2018 00:00,,8+RUE+DE+GERARDMER+88600+Bruyères,48.200081,6.725628
81302255511,630,76159,Cany-Barville,Cany-Barville,11,28,Normandie,76,159,Cany-Barville,3105,49.77544312,0.633291896,813022555,11,8.13E+13,01-09-2015 00:00,,18-03-2020 19:33,TRUE,01-09-2015 00:00,5499,LM OPTIQUE,,,,,,,,,,,,,,47.78A,,N,,,11,09-07-2020 12:21,PME,2019,,CANY-BARVILLE,,MA LUNETTERIE,,,,30 RUE DU GENERAL DE GAULLE 76450,  ,4960,813022555,11,,0,0,0,0,0,,0,01-06-2019 00:00,http://malunetterie.fr/,30+RUE+DU+GENERAL+DE+GAULLE+76450+Cany-Barville,49.787058,0.634115
84406850213,630,76159,Cany-Barville,Cany-Barville,11,28,Normandie,76,159,Cany-Barville,3105,49.77544312,0.633291896,844068502,13,8.44E+13,22-11-2018 00:00,2019,27-10-2021 09:45,TRUE,22-11-2018 00:00,5499,CANY OPTIQUE,,,,,,,,,,,,,,47.78A,,N,1,2019,13,27-10-2021 09:45,PME,2019,,CANY-BARVILLE,,,,,CANY OPTIQUE,93 RUE DU GENERAL DE GAULLE 76450,  ,4960,844068502,13,,0,0,0,0,0,,0,01-05-2020 00:00,https://www.facebook.com/Canyoptique/,93+RUE+DU+GENERAL+DE+GAULLE+76450+Cany-Barville,49.787691,0.638157
39492612545,578,56034,Carnac,Carnac,11,53,Bretagne,56,34,Carnac,4374,47.60843316,-3.069736111,394926125,45,3.95E+13,01-07-2004 00:00,2019,27-10-2021 08:23,TRUE,01-04-1994 00:00,1000,,,SEA AND SUN,,,F,LHOTELLIER,SOUAMY,MARY,,,,MARY,,47.78A,,,1,2019,45,27-10-2021 08:23,PME,2019,,CARC,,SEA AND SUN,,,,17 AV MILN 56340,  ,6582,,,,0,0,0,0,0,,0,01-05-2021 00:00,,17+AV+MILN+56340+Carnac,47.572149,-3.075899
52256175218,578,56034,Carnac,Carnac,11,53,Bretagne,56,34,Carnac,4374,47.60843316,-3.069736111,522561752,18,5.23E+13,06-05-2010 00:00,2019,27-10-2021 08:30,TRUE,06-05-2010 00:00,5499,CARC VISION,,CARC VISION PLUS,,,,,,,,,,,,47.78A,,,2,2019,18,27-10-2021 08:30,PME,2019,,CARC,,,,,,1 RUE DES TUMULUS 56340,  ,6582,,,,1,0,1,1,0,,0,01-05-2017 00:00,https://www.ot-carnac.fr/preparer/idees-sorties/shopping-et-commerces,1+RUE+DES+TUMULUS+56340+Carnac,47.583756,-3.078416
49192198713,519,47052,Casteljaloux,Casteljaloux,11,75,Nouvelle-Aquitaine,47,52,Casteljaloux,4636,44.31147468,0.08453862,491921987,13,4.92E+13,11-09-2006 00:00,2018,25-08-2020 10:37,TRUE,11-09-2006 00:00,5499,SARL OPTIQUE BENOIT ALARY,,,,,,,,,,,,,,47.78A,,,0,2018,13,25-08-2020 10:37,PME,2019,,CASTELJALOUX,,,,,,60 RUE GRAND RUE 47700,  ,8380,,,,0,0,0,0,0,,0,01-04-2021 00:00,,60+RUE+GRAND+RUE+47700+Casteljaloux,44.314229,0.087533
80375264116,519,47052,Casteljaloux,Casteljaloux,11,75,Nouvelle-Aquitaine,47,52,Casteljaloux,4636,44.31147468,0.08453862,803752641,16,8.04E+13,28-07-2014 00:00,2019,27-10-2021 09:11,TRUE,28-07-2014 00:00,5710,ALLONS VOIR NOTRE OPTICIEN,,,,,,,,,,,,,,47.78A,,,2,2019,16,27-10-2021 09:11,PME,2019,,CASTELJALOUX,,ALLONS VOIR,,,ALLONS VOIR,63 RUE GRAND RUE 47700,  ,8380,,,,0,0,0,0,0,,0,01-04-2021 00:00,https://www.facebook.com/opticienscasteljalouxallonsvoir/,63+RUE+GRAND+RUE+47700+Casteljaloux,44.314172,0.08716
48434997222,664,40075,Castets,Castets,11,75,Nouvelle-Aquitaine,40,75,Castets,2414,43.87403966,-1.145281081,484349972,22,4.84E+13,10-06-2020 00:00,,23-02-2021 13:49,TRUE,03-11-2005 00:00,1000,,,L'OPTICIENNE,,,F,COHEN,ABRAHAMS,ISABELLE,,,,ISABELLE,,47.78A,,,NN,,22,05-01-2021 09:04,PME,2019,MAISON DE LA SANTE,CASTETS,,,,,L'OPTICIENNE,143 RUE SAINTE HELENE 40260,  ,3928,,,,0,0,1,1,1,,0,01-10-2021 00:00,,143+RUE+SAINTE+HELENE+40260+Castets,43.88059,-1.148912
45127383333,549,83036,Cavalaire-sur-Mer,Cavalaire-sur-Mer,11,93,Provence-Alpes-Côte d'Azur,83,36,Cavalaire-sur-Mer,7469,43.18190558,6.521217214,451273833,33,4.51E+13,16-01-2006 00:00,,14-11-2019 14:01,FALSE,01-01-2004 00:00,1000,,,OPTIQUE ARFEUILLERE,,,F,TORRESSAN,ARFEUILLERE,NICOLE,,,,NICOLE,,47.78A,,,NN,,25,20-05-2017 07:59,PME,2019,,CAVALAIRE-SUR-MER,,ATOL,,,,234 AV DES ALLIES 83240,  ,7469,,,,,,,,,,,,,234+AV+DES+ALLIES+83240+Cavalaire-sur-Mer,43.171063,6.52772
49767433316,549,83036,Cavalaire-sur-Mer,Cavalaire-sur-Mer,11,93,Provence-Alpes-Côte d'Azur,83,36,Cavalaire-sur-Mer,7469,43.18190558,6.521217214,497674333,16,4.98E+13,25-04-2007 00:00,2019,27-10-2021 08:35,TRUE,25-04-2007 00:00,5499,ACADIANE,,OPTIQUE DIANE MOINE,,,,,,,,,,,,47.78A,,,1,2019,16,27-10-2021 08:35,PME,2019,,CAVALAIRE-SUR-MER,,,,,,234 AV DES ALLIES 83240,  ,7469,,,atol,0,0,0,0,0,,0,01-07-2021 00:00,https://www.opticiens-atol.com/opticiens/cavalaire-sur-mer-270-avenue-des-allies?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTU1ODItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,234+AV+DES+ALLIES+83240+Cavalaire-sur-Mer,43.171063,6.52772
78922418523,549,83036,Cavalaire-sur-Mer,Cavalaire-sur-Mer,11,93,Provence-Alpes-Côte d'Azur,83,36,Cavalaire-sur-Mer,7469,43.18190558,6.521217214,789224185,23,7.89E+13,06-11-2012 00:00,2019,27-10-2021 08:57,FALSE,06-11-2012 00:00,5499,OPTIC MG SUD,,,,,,,,,,,,,,47.78A,,N,2,2019,15,07-12-2021 12:52,PME,2019,,CAVALAIRE-SUR-MER,,,,,, AV DES ALLIES 83240,  ,7469,,,optic 2000,0,1,0,0,0,,0,01-06-2018 00:00,,AV+DES+ALLIES+83240+Cavalaire-sur-Mer,43.171063,6.52772
31882733418,490,66049,Céret,Céret,11,76,Occitanie,66,49,Céret,8026,42.47396221,2.752680215,318827334,18,3.19E+13,01-04-1980 00:00,2019,27-10-2021 08:20,TRUE,01-04-1980 00:00,5499,EURL OPTIC 2000 CERET,,OPTIC 2000,,,,,,,,,,,,47.78A,,N,2,2019,18,27-10-2021 08:20,PME,2019,11 ET 13,CERET,,,,,,11 BD MAL JOFFRE 66400,  ,9480,,,optic 2000,1,1,0,1,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-ceret-66400-383,11+BD+MAL+JOFFRE+66400+Céret,42.485741,2.748363
47888606215,490,66049,Céret,Céret,11,76,Occitanie,66,49,Céret,8026,42.47396221,2.752680215,478886062,15,4.79E+13,01-10-2004 00:00,2019,27-10-2021 08:13,TRUE,01-10-2004 00:00,5499,ERRE,,,,,,,,,,,,,,47.78A,,N,2,2019,15,27-10-2021 08:13,PME,2019,,CERET,,,,,,25 RUE SAINT FERREOL 66400,  ,9480,,,atol,0,0,0,0,0,,0,01-01-2021 00:00,https://www.opticiens-atol.com/opticiens/ceret-25-rue-saint-ferreol?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTU3MzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,25+RUE+SAINT+FERREOL+66400+Céret,42.486774,2.747587
43157466422,634,79062,Cerizay,Cerizay,11,75,Nouvelle-Aquitaine,79,62,Cerizay,4840,46.8217311,-0.672469386,431574664,22,4.32E+13,01-07-2000 00:00,2019,27-10-2021 08:10,FALSE,17-05-2000 00:00,5499,SARL AMJ,,OPTIC 2000,,,,,,,,,,,,47.78A,,N,2,2019,14,27-10-2021 08:10,PME,2019,CENTRE COMMER SUPER U,CERIZAY,,,,,, BD POMPIDOU 79140,  ,4840,,,optic 2000,1,0,1,0,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-cerizay-79140-912,BD+POMPIDOU+79140+Cerizay,46.827279,-0.663372
40248029733,552,88090,Charmes,Charmes,11,44,Grand Est,88,90,Charmes,4742,48.3848072,6.317889901,402480297,33,4.02E+13,30-11-2011 00:00,,29-09-2018 12:29,FALSE,01-10-1995 00:00,5499,OPTIQUE TOURBIER,,COMPTOIR SCIENTIFIQUE & MEDICAL DE L'EST,,,,,,,,,,,,47.78A,,,3,2019,17,27-10-2021 08:28,PME,2019,,CHARMES,,,,,,22 PL HENRI BRETON 88130,  ,7328,,,krys,1,1,1,1,1,,1,01-06-2021 00:00,https://www.krys.com/opticien/france/vosges/opticien-charmes/charmes-ville#healthinsurance,22+PL+HENRI+BRETON+88130+Charmes,48.371921,6.292362
